incident_id,crime_type,Description,location_type,Latitude,Longitude,date_time,is_severe,region_code,is_domestic
7317979,BATTERY,SIMPLE,SIDEWALK,12.1348,15.0557,2010-01-01 23:00:00,0,4.0,False
7328275,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-01 23:00:00,0,64.0,False
7297789,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-01 23:02:00,1,67.0,False
7297811,NARCOTICS,POSS: CRACK,STREET,12.1348,15.0557,2010-01-01 23:08:00,1,53.0,False
7298987,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-01 23:08:51,0,66.0,True
7297797,NARCOTICS,POSS: CRACK,SIDEWALK,12.1348,15.0557,2010-01-01 23:10:00,1,67.0,False
7297800,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-01 23:10:00,0,15.0,True
7301903,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,12.1348,15.0557,2010-01-01 23:15:00,1,24.0,False
7297818,BURGLARY,FORCIBLE ENTRY,RESTAURANT,12.1348,15.0557,2010-01-01 23:27:00,0,8.0,False
7297810,PROSTITUTION,SOLICIT ON PUBLIC WAY,SPORTS ARENA/STADIUM,12.1348,15.0557,2010-01-01 23:30:00,1,56.0,False
7297861,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-01 23:30:00,0,49.0,False
7425513,ASSAULT,SIMPLE,STREET,12.1348,15.0557,2010-01-01 23:30:00,0,29.0,False
7297824,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-01 23:35:00,0,68.0,True
7297826,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-01 23:35:00,1,45.0,False
7298922,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-01 23:39:00,0,45.0,True
7297805,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-01 23:40:00,1,71.0,False
7297809,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,12.1348,15.0557,2010-01-01 23:45:00,1,49.0,False
7297859,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12.1348,15.0557,2010-01-01 23:45:00,0,49.0,False
7297804,ASSAULT,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-01 23:48:00,1,14.0,True
7298187,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 00:00:00,0,43.0,False
7298307,BATTERY,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 00:00:00,0,44.0,False
7298497,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),12.1348,15.0557,2010-01-02 00:00:00,0,71.0,False
7300731,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,12.1348,15.0557,2010-01-02 00:00:00,0,8.0,False
7300792,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-02 00:00:00,0,7.0,False
7301219,THEFT,$500 AND UNDER,SIDEWALK,12.1348,15.0557,2010-01-02 00:00:00,0,32.0,False
7301581,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12.1348,15.0557,2010-01-02 00:00:00,0,30.0,False
7302058,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-02 00:00:00,0,1.0,False
7355747,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-02 00:00:00,0,46.0,False
7388837,ASSAULT,SIMPLE,OTHER,12.1348,15.0557,2010-01-02 00:00:00,0,32.0,False
7421410,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,12.1348,15.0557,2010-01-02 00:00:00,1,71.0,False
7462859,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 00:00:00,0,26.0,False
7312473,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,12.1348,15.0557,2010-01-02 00:00:00,0,24.0,False
7298137,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-02 00:01:00,0,6.0,False
7298165,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-02 00:01:00,0,77.0,False
7298201,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-02 00:01:00,0,34.0,False
7298285,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12.1348,15.0557,2010-01-02 00:01:00,0,61.0,False
7299283,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,APARTMENT,12.1348,15.0557,2010-01-02 00:01:00,0,73.0,True
7306799,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),12.1348,15.0557,2010-01-02 00:01:00,0,28.0,False
7437190,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-02 00:01:00,0,25.0,False
7457501,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,12.1348,15.0557,2010-01-02 00:01:00,0,60.0,True
7320025,BURGLARY,FORCIBLE ENTRY,OTHER,12.1348,15.0557,2010-01-02 00:01:00,0,69.0,False
7569090,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,12.1348,15.0557,2010-01-02 00:01:00,0,28.0,False
7586951,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12.1348,15.0557,2010-01-02 00:01:00,0,70.0,False
7301290,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 00:02:00,0,43.0,True
7297875,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-02 00:05:00,0,22.0,False
7298040,ROBBERY,ATTEMPT: ARMED-HANDGUN,GAS STATION,12.1348,15.0557,2010-01-02 00:05:00,0,6.0,False
7297853,ROBBERY,ARMED: HANDGUN,SIDEWALK,12.1348,15.0557,2010-01-02 00:10:00,0,69.0,False
7297952,BURGLARY,FORCIBLE ENTRY,RESTAURANT,12.1348,15.0557,2010-01-02 00:10:00,0,6.0,False
7297814,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,12.1348,15.0557,2010-01-02 00:14:00,1,26.0,False
7302102,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-02 00:15:00,0,68.0,False
7297840,ASSAULT,SIMPLE,STREET,12.1348,15.0557,2010-01-02 00:15:00,1,28.0,False
7297820,GAMBLING,GAME/DICE,SIDEWALK,12.1348,15.0557,2010-01-02 00:17:00,1,35.0,False
7297842,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,12.1348,15.0557,2010-01-02 00:19:00,1,53.0,False
7297839,NARCOTICS,FORFEIT PROPERTY,STREET,12.1348,15.0557,2010-01-02 00:30:00,1,42.0,False
7297850,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 00:30:00,1,25.0,True
7298346,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-02 00:30:00,0,22.0,False
7298675,THEFT,PURSE-SNATCHING,OTHER,12.1348,15.0557,2010-01-02 00:30:00,0,44.0,False
7297831,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,12.1348,15.0557,2010-01-02 00:40:00,0,68.0,False
7299514,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12.1348,15.0557,2010-01-02 00:42:00,0,25.0,False
7297823,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-02 00:45:00,0,67.0,True
7298480,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-02 00:45:00,0,24.0,False
7330863,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,12.1348,15.0557,2010-01-02 00:46:55,1,67.0,False
7297873,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-02 01:00:00,0,61.0,True
7298140,MOTOR VEHICLE THEFT,AUTOMOBILE,SIDEWALK,12.1348,15.0557,2010-01-02 01:00:00,0,25.0,False
7298172,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 01:00:00,0,25.0,False
7298202,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-02 01:00:00,0,19.0,False
7298233,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,12.1348,15.0557,2010-01-02 01:00:00,0,52.0,False
7298235,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 01:00:00,0,15.0,False
7298597,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-02 01:00:00,0,39.0,False
7304528,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 01:00:00,1,63.0,False
7297877,ASSAULT,SIMPLE,SIDEWALK,12.1348,15.0557,2010-01-02 01:15:00,0,1.0,False
7298216,BATTERY,SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-02 01:15:00,0,61.0,False
7297869,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,12.1348,15.0557,2010-01-02 01:17:00,1,71.0,False
7298408,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 01:20:00,0,22.0,False
7300182,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-02 01:25:00,0,15.0,True
7297894,THEFT,RETAIL THEFT,CONVENIENCE STORE,12.1348,15.0557,2010-01-02 01:26:18,0,77.0,False
7300570,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,12.1348,15.0557,2010-01-02 01:27:00,0,43.0,False
7298218,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-02 01:30:00,0,24.0,False
7298485,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-02 01:30:00,0,11.0,False
7298918,BATTERY,SIMPLE,BAR OR TAVERN,12.1348,15.0557,2010-01-02 01:31:00,1,24.0,False
7329149,THEFT,$500 AND UNDER,GAS STATION,12.1348,15.0557,2010-01-02 01:38:00,0,6.0,False
7298564,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-02 01:40:00,0,19.0,False
7297854,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,12.1348,15.0557,2010-01-02 01:45:00,0,43.0,False
7297841,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 01:50:00,0,25.0,True
7314495,THEFT,POCKET-PICKING,BAR OR TAVERN,12.1348,15.0557,2010-01-02 01:50:00,0,8.0,False
7297844,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-02 01:53:00,1,65.0,False
7297857,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-02 01:54:00,0,24.0,False
7886653,THEFT,OVER $500,OTHER,12.1348,15.0557,2010-01-02 01:57:00,0,69.0,False
7297889,ROBBERY,STRONGARM - NO WEAPON,STREET,12.1348,15.0557,2010-01-02 02:00:00,0,27.0,False
7297923,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 02:00:00,0,67.0,False
7297954,BURGLARY,FORCIBLE ENTRY,RESIDENCE,12.1348,15.0557,2010-01-02 02:00:00,0,24.0,False
7298599,BATTERY,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 02:00:00,0,1.0,True
7298608,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-02 02:00:00,0,1.0,False
7311972,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12.1348,15.0557,2010-01-02 02:00:00,0,43.0,False
7297845,THEFT,POCKET-PICKING,CTA TRAIN,12.1348,15.0557,2010-01-02 02:10:00,0,28.0,False
7304531,ASSAULT,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 02:15:00,0,6.0,False
7297846,BATTERY,SIMPLE,BAR OR TAVERN,12.1348,15.0557,2010-01-02 02:16:00,1,8.0,False
7298073,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12.1348,15.0557,2010-01-02 02:20:00,0,43.0,False
7299683,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 02:20:00,0,27.0,True
7297868,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 02:30:00,0,43.0,True
7297904,BATTERY,SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-02 02:30:00,0,75.0,False
7297878,ASSAULT,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 02:45:00,0,68.0,True
7297888,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,12.1348,15.0557,2010-01-02 02:54:00,1,19.0,False
7297864,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 03:00:00,0,67.0,True
7297865,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,12.1348,15.0557,2010-01-02 03:00:00,1,25.0,False
7298227,THEFT,FROM BUILDING,APARTMENT,12.1348,15.0557,2010-01-02 03:00:00,0,71.0,False
7298469,THEFT,PURSE-SNATCHING,STREET,12.1348,15.0557,2010-01-02 03:00:00,0,8.0,False
7300523,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 03:00:00,0,63.0,False
7301298,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-02 03:00:00,0,69.0,True
7302920,THEFT,FROM BUILDING,SMALL RETAIL STORE,12.1348,15.0557,2010-01-02 03:00:00,0,44.0,False
7297882,BATTERY,SIMPLE,RESTAURANT,12.1348,15.0557,2010-01-02 03:08:00,1,2.0,False
7297900,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ABANDONED BUILDING,12.1348,15.0557,2010-01-02 03:10:00,0,20.0,False
7298064,BATTERY,DOMESTIC BATTERY SIMPLE,POLICE FACILITY/VEH PARKING LOT,12.1348,15.0557,2010-01-02 03:11:00,0,68.0,True
7297891,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,12.1348,15.0557,2010-01-02 03:15:00,1,73.0,False
7297885,BATTERY,AGG PO HANDS NO/MIN INJURY,GOVERNMENT BUILDING/PROPERTY,12.1348,15.0557,2010-01-02 03:20:00,1,25.0,False
7297916,BATTERY,AGGRAVATED: OTHER DANG WEAPON,GAS STATION,12.1348,15.0557,2010-01-02 03:29:00,1,8.0,False
7298495,SEX OFFENSE,PUBLIC INDECENCY,APARTMENT,12.1348,15.0557,2010-01-02 03:30:00,0,24.0,False
7301746,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 03:30:00,1,63.0,False
7301885,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-02 03:30:00,0,24.0,False
7304162,ROBBERY,AGGRAVATED,STREET,12.1348,15.0557,2010-01-02 03:30:00,0,26.0,False
7297884,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,RESIDENTIAL YARD (FRONT/BACK),12.1348,15.0557,2010-01-02 03:34:00,1,59.0,False
7298814,CRIMINAL DAMAGE,TO PROPERTY,OTHER,12.1348,15.0557,2010-01-02 03:34:00,0,30.0,False
7297866,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-02 03:35:00,0,25.0,True
7297876,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 03:37:00,0,8.0,True
7297870,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-02 03:40:00,0,67.0,True
7298275,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-02 03:45:00,0,68.0,False
7297895,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-02 03:48:00,0,7.0,False
7297883,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12.1348,15.0557,2010-01-02 03:53:00,1,6.0,False
7305447,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-02 03:56:00,0,71.0,True
7297920,ROBBERY,ARMED: HANDGUN,SIDEWALK,12.1348,15.0557,2010-01-02 04:00:00,0,67.0,False
7298471,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,12.1348,15.0557,2010-01-02 04:00:00,0,1.0,False
7298720,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-02 04:00:00,0,49.0,False
7298063,BURGLARY,UNLAWFUL ENTRY,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-02 04:05:00,1,30.0,False
7297887,NARCOTICS,FORFEIT PROPERTY,POLICE FACILITY/VEH PARKING LOT,12.1348,15.0557,2010-01-02 04:10:00,1,19.0,False
7297919,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,12.1348,15.0557,2010-01-02 04:15:00,0,46.0,True
7298725,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,12.1348,15.0557,2010-01-02 04:15:00,0,43.0,False
8151563,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,12.1348,15.0557,2010-01-02 04:15:00,0,43.0,False
7297914,BATTERY,SIMPLE,SIDEWALK,12.1348,15.0557,2010-01-02 04:26:00,0,30.0,False
7317762,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,12.1348,15.0557,2010-01-02 04:35:00,0,7.0,False
7297906,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-02 04:37:00,1,71.0,False
7298999,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-02 04:45:02,0,31.0,False
7297896,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-02 05:00:00,0,35.0,False
7297903,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,12.1348,15.0557,2010-01-02 05:00:00,0,49.0,True
7297957,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,12.1348,15.0557,2010-01-02 05:00:00,0,40.0,False
7303674,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,12.1348,15.0557,2010-01-02 05:15:00,1,76.0,False
7297898,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,12.1348,15.0557,2010-01-02 05:20:00,1,42.0,False
7298236,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-02 06:00:00,0,28.0,False
7300321,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,12.1348,15.0557,2010-01-02 06:00:00,0,28.0,False
7306044,OTHER OFFENSE,TELEPHONE THREAT,OTHER,12.1348,15.0557,2010-01-02 06:00:00,0,48.0,False
7299415,THEFT,OVER $500,RESIDENCE,12.1348,15.0557,2010-01-02 06:30:00,0,12.0,False
7305636,CRIMINAL DAMAGE,TO STATE SUP PROP,GOVERNMENT BUILDING/PROPERTY,12.1348,15.0557,2010-01-02 06:30:00,0,64.0,False
7366026,THEFT,FROM BUILDING,APARTMENT,12.1348,15.0557,2010-01-02 06:59:00,0,44.0,False
7298300,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,12.1348,15.0557,2010-01-02 07:00:00,0,7.0,False
7302923,THEFT,FROM BUILDING,RESIDENCE,12.1348,15.0557,2010-01-02 07:00:00,0,64.0,False
7312738,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,12.1348,15.0557,2010-01-02 07:00:00,0,30.0,True
7315229,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,12.1348,15.0557,2010-01-02 07:00:00,0,43.0,False
9620460,DECEPTIVE PRACTICE,EMBEZZLEMENT,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,12.1348,15.0557,2010-01-02 07:00:00,0,23.0,False
7300479,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,12.1348,15.0557,2010-01-02 07:09:13,0,1.0,False
7299274,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,12.1348,15.0557,2010-01-02 07:10:00,0,71.0,True
7299143,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-02 07:12:00,0,43.0,False
7354323,NARCOTICS,MANU/DELIVER:CRACK,APARTMENT,12.1348,15.0557,2010-01-02 07:19:37,1,67.0,False
7298181,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 07:40:00,0,65.0,False
7298034,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-02 07:45:00,1,43.0,True
7298192,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-02 07:45:00,0,39.0,False
7367458,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,12.1348,15.0557,2010-01-02 07:55:00,1,68.0,False
7697982,BATTERY,AGGRAVATED OF A CHILD,RESIDENCE,12.1348,15.0557,2010-01-02 07:55:00,0,44.0,False
7298045,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,12.1348,15.0557,2010-01-02 08:00:00,1,23.0,False
7298091,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-02 08:00:00,0,29.0,True
7298179,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-02 08:00:00,0,66.0,False
7299341,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-02 08:00:00,0,71.0,False
7300977,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-02 08:00:00,0,16.0,False
7302829,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-02 08:00:00,0,42.0,False
7306764,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,12.1348,15.0557,2010-01-02 08:00:00,0,73.0,False
7310698,BURGLARY,FORCIBLE ENTRY,RESIDENCE,12.1348,15.0557,2010-01-02 08:00:00,0,67.0,False
7316861,THEFT,FROM BUILDING,RESIDENCE,12.1348,15.0557,2010-01-02 08:00:00,0,50.0,False
7320994,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,12.1348,15.0557,2010-01-02 08:00:00,0,43.0,False
7595546,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,12.1348,15.0557,2010-01-02 08:00:00,0,68.0,False
7298089,ASSAULT,SIMPLE,RESTAURANT,12.1348,15.0557,2010-01-02 08:20:00,0,24.0,False
7298724,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-02 08:30:00,0,6.0,False
7299057,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12.1348,15.0557,2010-01-02 08:30:00,0,53.0,False
7298976,ROBBERY,ARMED: HANDGUN,ALLEY,12.1348,15.0557,2010-01-02 08:38:04,0,46.0,False
7298267,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-02 08:50:00,1,26.0,False
7298169,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-02 09:00:00,1,19.0,True
7298223,ASSAULT,SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-02 09:00:00,0,73.0,True
7298260,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12.1348,15.0557,2010-01-02 09:00:00,0,8.0,False
7298282,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,12.1348,15.0557,2010-01-02 09:00:00,0,68.0,True
7298595,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-02 09:00:00,0,29.0,False
7298989,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-02 09:00:00,0,41.0,False
7299245,ASSAULT,SIMPLE,STREET,12.1348,15.0557,2010-01-02 09:00:00,0,71.0,True
7299457,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,12.1348,15.0557,2010-01-02 09:00:00,0,59.0,False
7305053,THEFT,FINANCIAL ID THEFT: OVER $300,GROCERY FOOD STORE,12.1348,15.0557,2010-01-02 09:00:00,0,32.0,False
7306382,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,12.1348,15.0557,2010-01-02 09:00:00,0,25.0,False
7334241,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,12.1348,15.0557,2010-01-02 09:00:00,0,57.0,False
7386490,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,12.1348,15.0557,2010-01-02 09:00:00,0,43.0,False
7432812,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,STREET,12.1348,15.0557,2010-01-02 09:00:00,0,3.0,False
7314421,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,12.1348,15.0557,2010-01-02 09:00:00,0,44.0,False
7317714,DECEPTIVE PRACTICE,FORGERY,BANK,12.1348,15.0557,2010-01-02 09:00:00,0,35.0,False
7318767,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,12.1348,15.0557,2010-01-02 09:00:00,0,44.0,True
7320031,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,12.1348,15.0557,2010-01-02 09:00:00,0,70.0,False
7320095,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12.1348,15.0557,2010-01-02 09:00:00,0,25.0,False
7330207,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,12.1348,15.0557,2010-01-02 09:00:00,0,46.0,True
7969500,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,12.1348,15.0557,2010-01-02 09:00:00,0,62.0,False
8654035,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,12.1348,15.0557,2010-01-02 09:00:00,0,71.0,False
7298102,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,12.1348,15.0557,2010-01-02 09:05:00,1,67.0,False
7300591,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-02 09:07:00,0,69.0,False
7298184,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 09:10:00,0,66.0,False
7326787,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,POLICE FACILITY/VEH PARKING LOT,12.1348,15.0557,2010-01-02 09:15:00,1,29.0,False
7301739,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 09:20:33,1,61.0,False
7298259,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE-GARAGE,12.1348,15.0557,2010-01-02 09:25:00,0,15.0,True
7298103,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-02 09:30:00,1,33.0,False
7298183,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-02 09:30:00,0,70.0,False
